track_id,track_title,artist_name,play_count
SOSLEEL12A8C130C5D,Aurora,NAZCA PERU,0.19859681533293505
SOOWFTN12AB0184778,Hatesex (Reborn),Hatesex,0.0
SOZUVDO12A6D4F7695,Ridin' High,The Impressions,0.0
SOEXIYD12A58A7D818,Circle Of Hands (For A Time Like This Album Version),Sheila Walsh,0.24111515090553323
SOFZNZA12A6D4F8B0D,Memphis In The Meantime,John Hiatt,0.6085528213375102
SOOCRIF12AB0181137,Knowledge Is King,Kool Moe Dee,0.3867901771390143
SOAJEOO12A8C13A2FF,Decir Adios,Carlos Ponce,0.3714584769981257
SOPOHQT12A8C13AFD3,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo,Solomon,0.0
SOKHEON12A8C13EABE,Pranafestation,Desert Dwellers,0.48389199867731697
SOFBETS12AB018BE24,Sleeping My Day Away [Live],D.A.D.,0.3135621142479342
SOSAANW12A6D4F7BB8,Collapsar,Brand X,0.0
SOGBUUF12AB018B87E,Let's Get It Started,Black Eyed Peas,0.0
SOQHTSH12AB01849EE,There Will Be Blood Tonight,Lizzy Borden,0.5114243256864599
SOAVOLU12AB01817A3,Sentimental Journey,The Merry Macs,0.22914410371660274
SOIGYUY12A6D4F8A3F,Harlem Shuffle,Righteous Brothers,0.0
SORDHCR12A8C13EF5E,Step 2 It,Pinch feat. Rudey Lee,0.4444017145228514
SODKPKO12A58A79DF7,I believe,Casual,0.26586104921065007
SOAFHVH12AAF3B11C8,The Drop-Off,The Tragically Hip,0.4715782477005801
SOLXJZP12A8C1352AE,In The Name Of God (Gentle Revolution Album Version),Scott Krippayne,0.0
SOYIUPV12AF72AC56B,Tabloid Junkie,Michael Jackson,0.0
SOGKRNG12AB01862A3,Bubulina,Sui Generis,0.26695518627553855
SOETVON12AB0181732,Immonumental,Flowin Immo et Les Freaqz,0.2998774882739778
SOEJCNS12A8C142BBE,Borrow Mine,Bebo Norman,0.4733465411087876
SOYASGU12A6D4F89BE,Under The Palms,Photek,0.46899778764525596
SOFXDAO12A6D4FA140,Limosna De Amores,Isabel Pantoja,0.0
SOGCZSL12AB018572C,Superstar,BigElf,0.6645424151996254
SOCBMQQ12A8C14447A,Seis Perlas Cubanas,Orquesta Sublime,0.0
SOBXWEW12AB017FB9B,Rebelion,Juanes,0.30416950343527516
SOZVJGT12A8C137370,Mi Alma Esta Enamorada,Bobby Pulido,0.0
SOBBENR12A8C134234,Pish Tash,Mish Mash,0.0
SOMBCVV12A8C138D4B,Hao Lai Hao Qu,Alex Fong,0.0
SOGBUZX12AB0188569,Moving Up,Gustavo Santaolalla,0.5187598979970994
SOGVYSA12A8AE47E6A,Did You Ever Go Sailin',Isaacs,0.0
SOBDCWG12A6D4F832E,Nobody's Perfect,Mike And The Mechanics,0.0
SOWSZAJ12A67020FFD,Tigers Fucking (Spoken Word) (Album Version),Joe Rogan,0.3552855364230894
SOOVHAY12A8C143418,Vollmond,In Extremo,0.0
SOYWUIM12AB01851F1,This Train (Munk Edit),Who Made Who,0.0
SOVCOGQ12A58A7D0DE,Give Your Heart a Home,Don Francisco,0.4454545254934259
SOUHUZR12A8C13E7A6,Real McKoy Feat. Busy Signal,Mavado,0.4787262884803349
SOUOETK12A58A7B18D,Catch Me In The Morning (Album Version),Doug Sahm Tex Mex Trip,0.0
SOXXBFW12A8C13D1E6,No Comprimise_ No Regrets,Hanoi Rocks,0.3277366831778408
SOODQDR12AB0181456,La Vida Eres,Orquesta Sublime,0.0
SOOUUAW12AB0187CFD,Missing,Nicola Fasano feat. Paula B.,0.0
SOBFOYA12A6D4FB36C,Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,Staatskapelle Dresden/Herbert Blomstedt,0.0
SOUXCFT12AB01846C9,A la Hora,Ocho y Media,0.21204540548371908
SOILOWM12AB018648D,Destroy 2000 Years Of Culture,Atari Teenage Riot,0.0
SORURGG12A8C13E8BF,Crack,RUN-DMC,0.2707759989463275
SORUIOA12A8C13F7CE,Stand By Me (Freedom Band Album Version),Bill & Gloria Gaither,0.2504203242358393
SOJMWFE12A8C139C13,Birdies,Danny Elfman,0.0
SONFGZA12AB018643D,Evil Ways,Otis Spann,0.6806556311410517
SOCCEGY12A8C1455F8,Tramonto Etnico,Daniela Dessì,0.0
SOLLQVT12A81C208EF,Distant Voices,Atman,0.37952332442218817
SOAGUHP12A58A77F2C,Give Me Your Word,Frank Ifield,0.0
SOFRPEI12A8C13407E,Tudo E Ilusao (1997 Digital Remaster),Clara Nunes,0.0
SOGCJBR12AB0184C53,Hurry Hurry Baby (Dj Edit),Fyah Blaze,0.0
SOGOXVK12A6D4F91F9,Improv #1,Gonzalo Rubalcaba,0.0
SOUDIVN12AF72A07D7,Kids In the Store,George Lopez,0.0
SOKOYJZ12A8C13FB58,Losing Weight Part 2,Cam'Ron / Juelz Santana,0.47405483093120077
SOTJIBZ12A58A79560,Fingerprints,Minipop,0.6730744349497046
SOBLFTH12A6BD53D38,Star,Krystof,0.4137398358601097
SOCXWVO12A58A7E7C6,Jody,Jeff Beck Group,0.28432769597387864
SOJLTEX12AB0184688,Love Without Fear,Katie Armiger,0.0
SOSRGHC12AB01869E0,Rain Please Go Away,The Del McCoury Band,0.0
SOOJFIH12A8C142FF5,Goofy Golf,Mack and Jamie,0.0
SOAWLJU12AB017FF58,Get Back,F4,0.0
SOWNMUN12AB0188EA9,Peace Prayer,Dhamika,0.0
SOOCHHF12AAFF4419A,The Legionnaire,K.T. Oslin,0.0
SOFOYJY12A679D30E3,On The Boards,Taste,0.6987084616730519
SOUKYBX12AF72AB35E,Life,Cece Winans,0.349166902124596
SOQQXZF12AB01805D8,Meditations,Joanna Connor,0.0
SOXAXWG12A81C20D97,You Made The Difference To My Life (LP Version),Ben E. King,0.0
SOXBXWO12AF72A719A,She Will Never Let Me Down,Toots & The Maytals,0.4609631614243544
SOHWREF12A58A7EC7F,Flash_ Crash and Thunder,The LeRoi Brothers,0.0
SOQASQZ12A8C14213B,Pus-Filled Carcass,Hemdale,0.0
SODQLZO12A8C14308B,Death Don't Have No Mercy,Hot Tuna,0.0
SOBFTUR12AB0184285,Stranger In My Room,Year Long Disaster,0.6502487244317949
SOWTLWU12A6D4FC350,Sabina,Sam Fan Thomas,0.0
SOADNGK12AB017F955,I'm Going Around In Circles,Jimmy Witherspoon,0.0
SOCBXDX12A8C13EE08,Bubbles in My Beer,Bob Wills,0.0
SOVIPHT12A8C139E9B,Sangre americana,Bacilos,0.5428987432910862
SOQZQVN12A58A7B99D,Hip Hug Her,Jimmy McGriff,0.0
SOBYHEB12AB01877E6,Wigue,Dobet Gnahoré,0.4051157216913865
SOQONHY12AC468A056,In Place Of Love [edit],Terminal 11 feat. b.b0Nd,0.0
SOYUGSB12AB01865FA,Grin'in In Ya Face,Smidi Beats,0.0
SOYEJKC12A8C136E3D,Of Myth And Men (Album Version),Red I Flight,0.3589765264395974
SOGLAIH12A8C13795D,Are We Mindless?,Headhunter,0.0
SOYFKLP12AB018C767,Playing the Role of God,Adrenaline,0.0
SOZNGXX12AB018607B,World Of The Video Game,Shinehead,0.0
SONHYZF12AB0186F67,My Mind Is Gone,3 Steps Ahead,0.0
SOOERYW12AB0185A53,Prove Something (explicit album version),Fat Joe,0.22809606592725593
SORLYZU12AB017CE89,Arrivederci Roma,Sergio Franchi,0.2704229740800682
SOLTTJA12A8C13FC12,Christelle Est Une Ordure,Bénabar,0.0
SOQJEKO12AB018700E,Burlesque burglary,Cool cavemen,0.0
SOHVUCD12AB017F5E9,Mine Yuh Business,Johnny Osbourne,0.0
SOKPPXC12A8C13AACE,Encore,Roni Size,0.3603705827121406
SOKHSGF12A8AE4775D,Are You Home,Singing Melody Feat. Robyn,0.0
SOSLBDO12AB018117E,I Love It [Clubstar Remix],Sneaky Sound System,0.0
SOSBJIU12A8C1345E7,Punjabian Di Chale Glassi,Bally Sagoo,0.0
SOISHGK12A8AE452B3,No La Dejes Sola,Los Titanes,0.46564175747904607
SOVEVEW12A8C13D5A6,Mystic River,Blue Rodeo,0.3347065490692206
SOVZRDZ12AB0185294,Romance,Whitney Cummings,0.21508031850922793
SONUAHI12AC468C21D,Unconditionally (Soul and R&B),Willie Clayton,0.2916254362425682
SOJVHYM12A8AE4659A,Lu Ren Jia,Justin,0.0
SOQOQNQ12A81C21F1B,Rock Of Gibraltar,Nick Cave & The Bad Seeds,0.5908602981061548
SOOOUCP12AB0180D5B,O Come All Ye Faithful,Nando Lauria,0.42530424172042486
SOLNOMM12A8C132AD8,Blue Yodel No. 1(T For Texas),Charlie McCoy,0.0
SOEBCQH12A8AE46E5C,Maldito Amor Featuring Tito El Bambino (Version Urbana),Andy Andy,0.0
SOKJLTF12A6701F927,Holly & The Ivy (Album Version),Danny Wright,0.0
SOTIXNQ12A58A77E78,Three Bells / Les 3 cloches,Leon Russel,0.0
SOJTMEQ12AB0188BB7,I Promise My Heart,Ross,0.0
SOUWVXK12A8C13CAB9,Hide Thou Me,Oak Ridge Boys,0.0
SOXDVNH12A8C1392C0,Melody,Kerson,0.0
SOHUKWF12A6D4FA598,Cordeiro De Nana,João Gilberto / Gilberto Gil / Caetano Veloso,0.5729201479465231
SOLZFRY12A8C13BDF3,Narrow Grave,Army of the Pharoahs,0.0
SOEBRRS12AB0184BDC,C'est moi le mari,Jean Gabin,0.0
SORTPSA12A67ADBFE2,Derek Taylor - Introduction,The Beatles,0.0
SOAGIPB12AB0181E21,No One,Streetwize,0.26586104921065007
SOLAJJX12AB01824B9,Juguete,Cheo Feliciano,0.0
SOQLGZH12AF729B7CF,I Put a Spell on You,Screamin' Jay Hawkins,0.0
SOQMNBZ12A81C2301E,Luminous Bliss,Atman,0.3135621142479342
SOMBLEC12A6D4F5761,S.O.S.,A-Studio,0.0
SOYQOTZ12A6D4FCD86,Le Théâtre / Bof L'Important C'Est D'Aimer,Georges Delerue,0.0
SOCPFPB12AB018C6F6,Can't Hold Back,Bellatrax feat. Tina Cousins,0.0
SOTKBLS12AB01818BC,Boat Day At the Marina,Forensics,0.0
SOHFJCZ12CF533CFBB,Why We Thugs (edited version),Ice Cube,0.0
SOSMXVN12AB01850E9,La Luna Enamora - Original,Bobby Capo,0.0
SOCWCNX12AB0185027,When Will I Be Loved,Sandy Posey,0.21508031850922793
SOBHRGE12A8C13C81D,Gangsta's Fairytale 2 (Explicit),Ice Cube,0.563246899280654
SOKNLLQ12A8C13F42B,Fanfare For Freedom,US Coast Guard Band,0.0
SOHAXAJ12AB0187327,Are We Really Doing Your Will,The Winans,0.0
SOFUNMA12AB018636A,Religion,Kathleen Madigan,0.6604010383914785
SOMOHHA12A81356D12,Contessa Entellina,Stephan Micus,0.36727341580934564
SOTRVOZ12A6D4FB91C,Again,Radney Foster,0.42651242880748796
SOLCPUF12AC468E0B3,Drummer Boy,The Clark Sisters,0.30416950343527516
SOACOTR12A8C13753B,Heiliges Feuer,A Challenge Of Honour,0.3725300393660796
SOBBTBP12AB017CC42,Un Amor En El Olvido,Marisela,0.37598430150044215
SOLXEVV12AB0181AB4,Bar Talk,Ed Calle,0.0
SOIGUEG12AB017DCDA,Fair Diana,Johnny Keating & All Stars,0.0
SONSNRE12A6D4FA2F7,Happy Cycling,Boards of Canada,0.6854736381952535
SOBTSMO12A8C135EDF,Cursed Again,MU330,0.46048484498641545
SOKWQCX12AF729F29A,Old Friends,Simon & Garfunkel,0.0
SOQEYUG12A8C1427A1,For Me And My Gal,Ed Ames,0.2331663339689613
SOEGPFZ12AB0180F58,Freedom,Jah Cure,0.48512236410182064
SOTYSQF12A8C13E0AA,We Will Rock You,Nickelback,0.6276086027807122
SOALDWR12A6D4FAEA3,Personal Tragedy,Ron Goodwin,0.21204540548371908
SOEHRVB12A8C1324C3,Better Way Of Life,George Nooks,0.0
SOKWGBG12AC4685CBC,Double Jig: The Rolling Wave,Willie Clancy,0.0
SOHSNYO12A8C134B6C,I'm Amazing,Keb' Mo',0.536032111708468
SOPQUHV12A8C143FB2,Frontiers (LP Version),Bela Fleck And The Flecktones,0.0
SOJQZKY12AB018BEEF,Roman Empire,P.o.d,0.596300263968127
SOYNSUU12AB01838B2,Urbania,Statues,0.0
SOCUDML12A5829113A,Thank You Mama,The Jackson Southernaires,0.0
SOEERUL12A8C144976,Gone But Not Forgotten,The Del McCoury Band,0.6193058811154868
SONPTCR12A8C14141A,Celebration,Vivian,0.0
SOYSVCJ12A6D4F91D2,Pushing Me Away (Album Version),Linkin Park,0.0
SOROCHB12AB0185298,Porn,Whitney Cummings,0.21508031850922793
SOYUONX12A58A7A821,Why Don't You Spend The Night,Ronnie Milsap,0.0
SOMECAL12AF72A464D,Time Will Crawl (Extended Dance Mix),David Bowie,0.2718839761869823
SOTFZEZ12A6D4F79CF,The Ultimate,The Roots,0.47405483093120077
SOCBIEJ12A8C135CDB,All Too Human,The Flies,0.0
SOZLLLT12A3F1EA275,Mr. Bozack,EPMD,0.476248227291196
SOCCSCK12A58A7B859,Razamataz,Bruce BecVar,0.5187598979970994
SOUJQRS12A6D4F7ADE,Use Of A Weapon (Album Version),Between The Buried And Me,0.579038701159863
SOKRBIR12A8C12FF4B,Confused,Deborah Coleman,0.3347065490692206
SOLCWWS12AB0188F42,Evenfall,Dark Fortress,0.7544044107855595
SOZTXFU12A8C13F5C0,Fleeting sound,Time Factory,0.0
SONNWOE12A6D4F8272,Hoy,Emilio,0.0
SOUOOCR12AB0182781,Down On My Knees,Ayo,0.0
SOVQQYE12AB0183BD8,No Sé  Lo Que Hacer,Los Auténticos Decadentes,0.0
SOZGUKP12AB018A2E2,Intro,The Germs,0.2998774882739778
SOGWECM12AAF3B477E,Represent,Deathstar,0.24771546220109708
SORRBCN12AB017DC63,Garden Of Eden,Donna The Buffalo,0.30416950343527516
SONIQTE12A58A7A189,Be With Me,Mindy McCready,0.0
SOEOJJA12AB018FCCF,Strange Kinda Feeling (Take 4),Elmore James,0.0
SOSCPDO12AB018395F,Right Now,Korn,0.0
SOEQLVJ12AB0186D17,Black Betty,Pat Travers,0.0
SOADLFU12A8C1393FD,Jingle Bell Rock,Bobby Russell,0.0
SOAEBQL12A8C134E07,U Never Nu How Good U Had It,Lisa Lisa & Cult Jam (featuring Full Force),0.0
SOHKHWK12A8C134B2C,Mulin' Around,Sugarman Three,0.4471357962861778
SOPTEDP12A8C139E74,Knowledge Of Self (Evol Intent Remix),BT,0.5782748931228445
SOWARKQ12AB0181960,Swinging Down the Lane,Gisele MacKenzie,0.0
SOKYYGN12A58A7C856,Sex Will Sell,Faking David,0.0
SOEARAY12A8C139C21,Hook Of Holland,Eric Burdon,0.4072330149011048
SORIAMF12A8C14058D,Special Someone,Geggy Tah,0.0
SORPIQW12AB0179EA1,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),Seamus Egan,0.19285634606505803
SOJPOIO12AB0184888,Piranha,Bumblefoot,0.27224568000599825
SOCMHUW12A58A7A5A1,Fixin' To Die Blues,Bukka White,0.0
SONYTNS12A8C1374D9,I Can't,Foxy Brown / Total,0.5971167029227197
SODNZDE12AB0184C18,Sublime Control,:Blacks On :Blondes,0.0
SOGEMEJ12B34F1C5AC,Arnold Layne,David Gilmour Featuring Richard Wright,0.0
SOQSAOA12A8C1435BF,Strangerhood,Schizoid,0.0
SOAZIRE12A6702046F,Venice Queen (Album Version),Red Hot Chili Peppers,0.9117334982310725
SOVHTEG12AB0188A10,People Like New (LP Version),Seven Mary Three,0.0
SOQUHIF12A8C131AE9,Oute Mia Fora,Irini Merkouri,0.0
SOSZDCF12A6D4FCC54,It's Not Unusual,Willie Bobo,0.0
SOZUSPS12AB018DD52,Running Sabotage,Johnny Pearson,0.0
SOPDIKM12AB017E911,The Dance at The Gym,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,0.0
SORVOHB12A81C24347,Shi Qu Ni,Elva Hsiao,0.0
SOQGWBX12AB017E456,Maudits anglois,Alexis HK,0.3277366831778408
SOXADYA12A8C135E39,The Bubble,Tha Liks featuring King T,0.0
SOEZUVC12AB0187534,The Education Of Jamie,The Family Stand,0.0
SORLQLI12A8C1373BB,Because - Part 1,Buddy Johnson,0.0
SOLLQHF12A8C13FC20,Dios Bendiga,Andy & Lucas,0.42744657148843085
SOLVUQB12A6D4F7DF3,Soon Come (2002 Digital Remaster),Peter Tosh,0.0
SOHMHLN12AC90977FE,If I Had My Way I'd Tear This Building Down,Blind Willie Johnson,0.35853497592151906
SONFCKJ12AB0185138,Awake (Album Version),Onesidezero,0.20639691576396524
SOXFCPM12AB01896CC,La Ley De La Vida,Fito Paez,0.4961753356732933
SOEGTGH12A6D4F7DF4,Goodnight Girl,Wet Wet Wet,0.0
SOWMYVP12AB017BB47,It's So Hard To Stumble (When You're Down On Your Knees),Lou Reid & Carolina,0.0
SOBABBA12AC468ADD9,Print,Jacob Young,0.0
SOLTUPQ12AAF3B2B85,An Afternoon On the Moon (Jet Jaguar's Remix),Rhian Sheehan,0.0
SOFCKRY12AAF3B2FAF,Rainin' In My Heart,The Fabulous Thunderbirds,0.21508031850922793
SOOFGBS12AB017F30A,Ai De Jie Shi,Leo Ku,0.0
SOVJBXW12AB017FE32,Jokers and Thieves,Chris Vickery,0.34092275586437804
SORYDTU12AB0184426,Doin' It,Riviera Regime,0.0
SONYMCA12AB0184228,Wanna Be A Star,Kool Keith,0.3231121208952123
SOCVLYM12A8C13A799,Heard 'Em Say,Kanye West / Adam Levine,0.0
SOEHCUK12AC468B7DE,Hot Cross Bun,Mikey Dread,0.0
SOSVKSI12A8C133503,Please Come Home For Christmas,Lou Ann Barton,0.45404276609111616
SOIOVSS12AAF3B38A6,Existing Alone,Rhian Sheehan,0.2707759989463275
SONGBCL12A8C1410C2,Paint Ball,Mario Rosenstock,0.0
SOGNRMY12AB01856F8,Nena Neurótica,Alejandro Lerner,0.0
SOZRNIB12A58A793A3,Mule Get Up In The Alley,Cannon's Jug Stompers,0.0
SOMFRXG12A8AE48196,Reach For The Ground,The Ghost Of Lemora,0.46894668418570473
SOKLCOF12A8C134657,Calling Dr Zarkov,Robin Frederick,0.0
SOYOFSW12A6D4FA9F1,Black Tiger,Y&T,0.3347065490692206
SOOBUUM12A8C13696A,Telling Me Lies,Dolores Keane,0.0
SOVTPTM12A8C1323B0,I Know A Man,Rev. Timothy Wright,0.0
SOQLUSG12A8C140BA3,Love Ain't A Play Thing,Earl Hooker,0.3347065490692206
SOBVPZG12AC46862C6,Le bar du grand désir,Michèle Bernard,0.0
SOSRJWL12AB0181C7D,I'm Gonna Make Her Mine - Original,Billy Butler,0.0
SOKUBQW12AF72AC4E2,I'll Show You Love,Usher,0.4191258929591558
SOLTAVH12AB0181CA9,Small Axe,Bob Marley,0.0
SOIAMVN12A8C13B750,Zélé,Yodi's,0.0
SOLIQZK12A6D4FB91D,Holla Boyz Outro,Shade Sheist / DJ Vice / DJ Echo / Damizza,0.0
SOUKQFT12A58A7B3CA,Easter Parade (1992 Digital Remaster),Andy Russell,0.0
SOLLRRJ12AB01889BF,Green Fields  (Album Version),Eddie Cano,0.0
SOWEKTS12A6310F101,Evalia,Placebo,0.6973488123429205
SOEBXBQ12A8AE47F49,Gospel Train (LP Version),David Meece,0.2854586341256211
SOIBEXL12A8AE46975,Scenario,A Tribe Called Quest,0.7040988390054747
SOOCPDS12A8AE469F0,My Party (Kenna Remix),Kings Of Leon,0.5656665821993944
SOPPACU12AB017EA7E,Hole In The Coal,Pentangle,0.0
SOULUVY12A8C13A6CE,Suite nupcial (directo Enjoy 07),Jaime Urrutia,0.0
SOVBLDE12AB017F8AF,Kick Jump - Part Jump,Cobra Killer,0.34092275586437804
SOZFUSK12AB01827F9,Battle Of The Tom Tom,Shaman,0.0
SOUHAOT12AC9071AC4,Poaki,Nicholas,0.0
SOUGIYB12A8C13FBF1,Smile,Marvin Sapp,0.319565986882865
SOLZCDF12AB017DF6B,I'm Poured Out Like Water,Tel Basta,0.0
SOAXAPU12A67020EF9,"Dirty Movies"" (Album Version)",Van Halen,0.5890156588598198
SOZMVGJ12A8AE4565D,The Sun Shines From You,Teenage Fanclub,0.6720729764093734
SOWPNGV12AB0189556,Catalyst (LP Version),Epidemic,0.0
SOCFKOX12A67ADAE95,Ghastly Indoctrination,Dark Fortress,0.7099099374527287
SOYMQXY12A6D4FC5BD,Rise,Eddie Turner,0.5317220984213001
SOLPJPM12A8C141BDE,Vuelve Junto A Mi,Los Chichos,0.0
SOELPYX12A8C141731,Toot Toot Dixie Bound,Birmingham Jubilee Singers,0.0
SOYBKEI12AB018884E,Midnight Wind,Jimmy Wakely,0.0
SOGJQKY12A58A77A8D,Night Cruiser (Album Version),Deodato,0.4944895175021134
SOQZOSE12AB01898B0,There Is a Way,Jeff & Sheri Easter,0.0
SOTLUIS12AC468BB74,Assisted Suicide 2.5,X-Raided,0.0
SOKFNSF12A8C13C425,Lian Ai Tian Chi,Kary Ng,0.0
SOCONYN12A8AE48117,Ice Cream Cakes,Jeff Beck Group,0.34759285077532753
SOXODWS12AC4689066,Shagi po bitomu steklu,Malina,0.0
SOQOPEK12A8C140F49,If My Baby (LP Version),Mista,0.0
SOHWKRB12AB017EB39,Better Off That Way,Steve Smith,0.22914410371660274
SOENTVS12A8C136556,Informer,Sugar Minott,0.3725300393660796
SODFRDR12A8C13CAE4,Spirit in My Life (Earnshaw's Instrumental),Cedric Gervais Featuring Caroline,0.0
SOPMAQD12A8C141E57,The Army Air Corps,The King Sisters & Alvino Rey,0.0
SOEGATN12A6D4F73B9,Mama's Boy,Suzi Quatro,0.6377832856518485
SONMIAH12A6D4F73C1,Anxiety,Humanzi,0.0
SOBCOUT12A58A7A52A,Groove It,Gene Latter,0.0
SOXAUES12A8C133821,Tenderly,Billy May & His Orchestra,0.0
SOPWKOX12A8C139D43,Genius,Kings Of Leon,0.9102250754999608
SOOKZLP12A8C13F561,She Flock To Me,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,0.0
SOGHGOM12A67ADC18F,Roll Back The Clouds,Christie Hennessy,0.0
SONLIAJ12A8C133459,Travellin' (Album Version),The Jeremy Spencer Band,0.26465165838973526
SOWNJJD12A6D4F9E34,Studio Dialogue (#19),The Stooges,0.0
SOEMYLB12AB0182CFA,Ji Nian Pin,Candy Lo,0.0
SOHANQX12A8C13C2C4,Evil Hearted Ada,Flamin' Groovies,0.6616513907264476
SOVAIXW12AB0184398,That's The Kind Of Baby For Me,Eddie Cantor,0.21204540548371908
SOHLAYJ12A58A7EC8D,Introduction,Marga Gomez,0.0
SOMNUEC12A8C13D9D3,Oriza Eh,Roberto Roena,0.0
SODKEQI12AB018D636,Definition Of A Zilla'Naire,Tum Tum [DJ Drop Mix],0.0
SOANHCK12AB0182623,Mi Amante Amigo,Rocio Jurado,0.0
SOCTYAI12AB018E0DA,Now everybody's gone,Salieri,0.0
SOHIHOQ12AB018A613,I.A.I,Royal S,0.0
SOGWIBP12AB017E424,Yang Guang He Xu,Steve Chou,0.0
SOKHLYR12AF72A2F91,Everything I Desire,The Brooklyn Tabernacle Choir,0.0
SOQSSFX12A8C13424A,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),Everyday Sunday,0.6014029389463235
SOKVBVL12A8C13908F,I Don't Give A F**K,D.O.W.N.,0.0
SOVCZBS12A8C1354F1,Hot Tamale Baby,Buckwheat Zydeco,0.4961753356732933
SOVQONJ12A8C139C4B,Let The Chips Fall,Charley Pride,0.5580947631395166
SOPOKQJ12AAA8C650E,When You're Smiling - Sheik Of Araby,Louis Prima & Keely Smith,0.0
SOXAAEC12AC90710AE,The Wonders,Yami Bolo,0.23677161143970385
SOHGMJH12AB0187130,In A Dead World (Album Version),Killswitch Engage,0.60478851571927
SOPBQJF12AC468A49A,Dama Dam Mast Kalander,Pardesi,0.0
SOZEERF12A58A7C6F6,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),Andy Griffith,0.0
SOJGNFC12AB017DAB8,Get Picked Up,Crazy Girl,0.0
SOYRCTM12AB01860FA,Printemps,Les Ogres De Barback,0.43703620411161354
SOKJNHN12AC46888ED,Ambulance Man,Memphis Jug Band,0.0
SOIMTOV12A8C135A36,La Barca,Nelson Ned,0.0
SOJFQQD12AB018353A,Laziness,Juan Farcik,0.0
SOBZKOB12AB0185B85,Avec lui,Michèle Arnaud,0.0
SOTAMUT12A8C13757E,ICU,Saigon Kick,0.37598430150044215
SOIMGHD12AB0187CD9,Tomame O Dejame,Nicho Hinojosa,0.5622820772272303
SOLXQSB12A8C133A2D,Over You (feat Joyo Velarde_ prod DJ Shadow),Lyrics Born,0.42512465831305757
SOLXOUI12AC468DBE2,My Girlfriend's Friend,The Refreshments,0.37002507448320343
SOHMIIR12A6D223C84,Just A Little Bit Of You,Michael Jackson,0.0
SOAFKTW12AB018A7A2,Fuckin' Wita Psycho,X-Raided,0.0
SOUCFFN12A58A7A5D5,Only A Look,The Nelons,0.0
SOHNLOW12AB01867F8,Do It,DJ Nasty,0.0
SOPAUNQ12A8C138555,Just A Phase,Incubus,0.7096992899333202
SOIVAVN12A6D4F92D7,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,0.4051157216913865
SOCXMKN12A8C13B075,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,0.0
SOEHUEK12AB018471E,Love & Devotion,Sizzla,0.0
SODSHKO12A6D4FB716,Everything's Gonna Be Alright (Live Version),King Curtis with Jack Dupree,0.0
SOOKSDQ12AB0184DC3,It Is What It Is (feat. Anton X),Omni,0.0
SOQCWVH12AB0185DA5,Losin' End (LP Version),Michael McDonald,0.0
SOBOFKI12A8C134832,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,0.0
SOFLKBO12A8C14327A,Bop Moon,Giuseppi Logan,0.0
SOVMXWO12AB0181DC9,Broke Down,Radio Moscow,0.7211996583905645
SODGKWB12A8C13F612,Amdokwe,Vusi Mahlasela,0.0
SOJUPRU12A58A7A5B6,Indita Mia (Album Version),Alacranes Musical,0.0
SODYLCG12AB018484B,Mr. Sellack (Album Version),The Roches,0.0
SOJISLN12A8C135408,Hypnotise The Cat,Tam Tam Go!,0.0
SOLENTG12AB018ADA3,Nassau Town,John D. Loudermilk,0.0
SOQJZSD12A58A7B143,Too Late (Orange Factory Extended Mix),Tina Ann,0.0
SOXOUJH12A6D4FC39B,Pocket Calculator (2009 Digital Remaster),Kraftwerk,0.5960278877951442
SOUHNGJ12AB0182844,Dime,Conjunto Mar Azul,0.0
SOKXVOM12AB0182BED,The Buzzard's Back in Town (Live),Pumpkin Buzzard,0.0
SOEKCXN12A8C13FF8C,Look Me In The Eye,Margaret Becker,0.6577006743141642
SOVKTLW12A6310E32D,Harry Flowers,William Orbit,0.0
SOPHRUQ12A6D4FAE96,The Lull Before The Storm,Ron Goodwin,0.21204540548371908
SOYHQFQ12AF72A1440,Gonna Take a Miracle,The Elders,0.4454545254934259
SOUMWKR12AB0181548,Orgasme Tellurique,Stille Volk,0.4507622416414992
SONLJKK12A8C1425F9,SAMJHO NA,F-4,0.0
SOPFEVW12AB01821DC,The Sun Shine Down My Way,Doug MacLeod,0.24816662402461448
SOJCUFH12AB0186BF1,Neighbor_ Neighbor,Jimmy Hughes,0.5763999812554107
SOHAGSO12AB0185C31,Trace Of Time,Emotion Code,0.0
SOMUYLX12CF58288C9,Mary Had A Little Lamb,Stevie Ray Vaughan And Double Trouble,0.0
SOJTAUQ12AC4689DD9,This Ain't Pleasure,L7,0.6014631395073651
